text,startpos,endpos,frequency,passage_type
" dergestalt, daß nur die Erscheinung der kurfürstlichen Amnestie, indem sie das ganze Verhältnis aufhob, ihn gerettet hatte, und beide tags darauf, als Todfeinde auseinander gegangen waren. Kohlhaas, auf seinen von dem Prinzen angenommenen Vorschlag, setzte sich nieder, und erließ ein Sendschreiben an den Nagelschmidt, worin er das Vorgeben desselben, zur Aufrechterhaltung der an ihm und seinen Haufen gebrochenen Amnestie aufgestanden zu sein, für eine schändliche und ruchlose Erfindung erklärte; ihm sagte, daß er bei seiner Ankunft in Dresden weder eingesteckt, noch einer Wache übergeben, auch seine Rechtssache ganz so, wie er es wünsche, im Fortgange sei; und ihn wegen der, nach Publikation der Amnestie im Erzgebirge ausgeübten Mordbrennereien, zur Warnung des um ihn versammelten Gesindels, der ganzen Rache der Gesetze preisgab. Dabei wurden einige Fragmente der Kriminalverhandlung, die der Roßhändler auf dem Schlosse zu Lützen, ",137383,138328,0.0,not_cited
in bezug auf die,138328,138344,1.0,cited
" oben erwähnten Schändlichkeiten, über ihn hatte anstellen lassen, zur Belehrung des Volks über diesen nichtsnutzigen, schon damals dem Galgen bestimmten, und, wie schon erwähnt, nur durch das Patent das der Kurfürst erließ, geretteten Kerl, angehängt. Demgemäß beruhigte der Prinz den Kohlhaas über den Verdacht, den man ihm, durch die Umstände notgedrungen, in diesem Verhör habe äußern müssen; versicherte ihn, daß solange er in Dresden wäre, die ihm erteilte Amnestie auf keine Weise gebrochen werden solle; reichte den Knaben noch einmal, indem er sie mit Obst, das auf seinem Tische stand, beschenkte, die Hand, grüßte den Kohlhaas und entließ ihn. Der Großkanzler, der gleichwohl die Gefahr, die über dem Roßhändler schwebte, erkannte, tat sein Äußerstes, ",138344,139107,0.0,not_cited
"um die Sache desselben, bevor sie durch neue Ereignisse verwickelt und verworren würde, zu Ende zu bringen;",139107,139214,1.0,cited
" das aber wünschten und bezweckten die staatsklugen Ritter eben, und statt, wie zuvor, mit stillschweigendem Eingeständnis der Schuld, ihren Widerstand auf ein bloß gemildertes Rechtserkenntnis einzuschränken, fingen sie jetzt an, ",139214,139445,0.0,not_cited
in Wendungen arglistiger und rabulistischer Art,139445,139492,1.3333333333333333,cited
", diese Schuld selbst gänzlich zu leugnen. Bald gaben sie vor, daß die Rappen des Kohlhaas, infolge eines bloß eigenmächtigen Verfahrens des Schloßvogts und Verwalters, von welchem der Junker nichts oder nur Unvollständiges gewußt, auf der Tronkenburg zurückgehalten worden seien; bald versicherten sie, daß die Tiere schon, bei ihrer Ankunft daselbst, an einem heftigen und gefährlichen Husten krank gewesen wären, und beriefen sich deshalb auf Zeugen, die sie herbeizuschaffen sich anheischig machten; und als sie mit diesen Argumenten, nach weitläuftigen Untersuchungen und Auseinandersetzungen, aus dem Felde geschlagen waren, ",139492,140123,0.0,not_cited
"brachten sie gar ein kurfürstliches Edikt bei, worin, vor einem Zeitraum von zwölf Jahren, einer Viehseuche wegen, die Einführung der Pferde aus dem Brandenburgischen ins Sächsische, in der Tat verboten worden war: zum sonnenklaren Beleg nicht nur der Befugnis, sondern sogar der Verpflichtung des Junkers, die von dem Kohlhaas über die Grenze gebrachten Pferde anzuhalten.",140123,140496,3.0,cited
 – ,140496,140499,0.0,not_cited
"Kohlhaas, der inzwischen von dem wackern Amtmann zu Kohlhaasenbrück seine Meierei, gegen eine geringe Vergütigung",140499,140612,1.0,cited
" des dabei gehabten Schadens, käuflich wiedererlangt hatte, wünschte, wie es scheint wegen gerichtlicher Abmachung dieses Geschäfts, Dresden auf einige Tage zu verlassen, und in diese seine Heimat zu reisen; ein Entschluß, an welchem gleichwohl, wie wir nicht zweifeln, weniger das besagte Geschäft, so dringend es auch in der Tat, wegen Bestellung der Wintersaat, sein mochte, als die Absicht unter so sonderbaren und bedenklichen Umständen seine Lage zu prüfen, Anteil hatte: zu welchem ",140612,141101,0.0,not_cited
vielleicht auch noch Gründe anderer Art,141101,141140,1.0,cited
" mitwirkten, die ",141140,141157,0.0,not_cited
"wir jedem, der in seiner Brust Bescheid weiß, zu erraten überlassen wollen.",141157,141232,1.0,cited
" Demnach verfügte er sich, mit Zurücklassung der Wache, die ihm zugeordnet war, zum Großkanzler, und eröffnete ihm, die Briefe des Amtmanns in der Hand: daß er willens sei, ",141232,141405,0.0,not_cited
"falls man seiner, wie es den Anschein habe, bei dem Gericht nicht notwendig bedürfe",141405,141488,1.3333333333333333,cited
", die Stadt zu verlassen, und auf einen Zeitraum von acht oder zwölf Tagen, binnen welcher Zeit er wieder zurück zu sein versprach, nach dem Brandenburgischen zu reisen. Der Großkanzler, indem er mit einem mißvergnügten und bedenklichen Gesichte zur Erde sah, versetzte: er ",141488,141762,0.0,not_cited
"müsse gestehen, daß seine Anwesenheit grade jetzt notwendiger sei als jemals, indem das Gericht wegen arglistiger und winkelziehender Einwendungen der Gegenpart, seiner Aussagen und Erörterungen, in tausenderlei nicht vorherzusehenden Fällen",141762,142003,2.0,cited
", bedürfe; doch da Kohlhaas ihn auf seinen, von dem Rechtsfall wohlunterrichteten Advokaten verwies, und mit bescheidener Zudringlichkeit, ",142003,142142,0.0,not_cited
indem er sich auf,142142,142159,1.0,cited
" acht Tage einzuschränken versprach, auf seine Bitte beharrte, so sagte der Großkanzler nach einer Pause kurz, indem er ihn entließ: »er hoffe, daß er sich deshalb Pässe, bei dem Prinzen Christiern von Meißen, ausbitten würde.« – – Kohlhaas, der sich auf das Gesicht des Großkanzlers gar wohl verstand, setzte sich, in seinem Entschluß nur bestärkt, auf der Stelle nieder, und bat, ohne irgendeinen Grund anzugeben, den Prinzen von Meißen, als Chef des Guberniums, um Pässe auf acht Tage nach Kohlhaasenbrück, und zurück. Auf dieses Schreiben erhielt er eine, von dem Schloßhauptmann, Freiherrn Siegfried von Wenk, unterzeichnete Gubernial-Resolution, des Inhalts: »sein Gesuch um Pässe nach Kohlhaasenbrück werde des Kurfürsten Durchlaucht vorgelegt werden, auf dessen höchster Bewilligung, sobald sie einginge, ihm die Pässe zugeschickt werden würden.« Auf die Erkundigung Kohlhaasens bei seinem Advokaten, wie es zuginge, daß ",142159,143088,0.0,not_cited
die Gubernial-Resolution von einem Freiherrn Siegfried von Wenk,143088,143151,1.0,cited
", und nicht ",143151,143163,0.0,not_cited
von dem Prinzen Christiern von Meißen,143163,143200,1.0,cited
", an den er sich gewendet, unterschrieben sei, erhielt er zur Antwort: daß der Prinz vor drei Tagen auf seine Güter gereist, und die Gubernialgeschäfte während seiner Abwesenheit dem Schloßhauptmann Freiherrn Siegfried von Wenk, einem Vetter des oben erwähnten Herren gleiches Namens, übergeben worden wären. – Kohlhaas, dem das Herz unter allen diesen Umständen unruhig zu klopfen anfing, harrte durch mehrere Tage auf die Entscheidung seiner, der Person des Landesherrn mit befremdender Weitläuftigkeit vorgelegten Bitte; ",143200,143724,0.0,not_cited
"doch es verging eine Woche, und es verging mehr, ohne daß weder diese Entscheidung einlief, noch auch das Rechtserkenntnis, so bestimmt man es ihm auch verkündigt hatte, bei dem Tribunal gefällt",143724,143918,1.0,cited
" ward: dergestalt, daß er am zwölften Tage, fest entschlossen, ",143918,143981,0.0,not_cited
"die Gesinnung der Regierung gegen ihn, sie möge sein, welche man wolle, zur Sprache zu bringen",143981,144075,1.0,cited
", sich niedersetzte, und das Gubernium von neuem in einer dringenden Vorstellung um die erforderten Pässe bat. Aber wie betreten war er, als er am Abend des folgenden, gleichfalls ohne die erwartete Antwort verstrichenen Tages, mit einem Schritt, den er gedankenvoll, in Erwägung seiner Lage, und besonders der ihm von dem Doktor Luther ausgewirkten Amnestie, an das Fenster seines Hinterstübchens tat, ",144075,144478,0.0,not_cited
"in dem kleinen, auf",144478,144497,1.0,cited
" dem Hofe befindlichen Nebengebäude, das er ihr zum Aufenthalte angewiesen hatte, die Wache nicht erblickte, die ihm bei seiner Ankunft der Prinz von Meißen eingesetzt hatte. Thomas, der alte Hausmann, den er herbeirief und fragte: was dies zu bedeuten habe? antwortete ihm seufzend: Herr! es ist nicht alles wie es sein soll; die Landsknechte, deren heute mehr sind wie gewöhnlich, haben sich bei Einbruch der Nacht um das ganze Haus verteilt; zwei stehen, mit Schild und Spieß, an der vordern Tür auf der Straße; zwei an der hintern im Garten: und noch zwei andere liegen im Vorsaal auf ein Bund Stroh, und sagen, daß sie daselbst schlafen würden. Kohlhaas, der seine Farbe verlor, wandte sich und versetzte: »es wäre gleichviel, wenn sie nur da wären; und er möchte den Landsknechten, sobald er auf den Flur käme, Licht hin setzen, damit sie sehen könnten.« Nachdem er noch, unter dem Vorwande, ein Geschirr auszugießen, den vordern Fensterladen eröffnet, ",144497,145456,0.0,not_cited
und sich von der Wahrheit des,145456,145485,1.0,cited
" Umstands, den ihm der Alte entdeckt, überzeugt hatte: denn eben ward sogar in geräuschloser Ablösung die Wache erneuert, an welche Maßregel bisher, solange die Einrichtung bestand, noch niemand gedacht hatte: so legte er sich, wenig schlaflustig allerdings, zu Bette, und sein Entschluß war für den kommenden Tag sogleich gefaßt. ",145485,145816,0.0,not_cited
"Denn nichts mißgönnte er der Regierung, mit der er zu tun hatte, mehr, als den Schein der Gerechtigkeit, während sie in der Tat die Amnestie, die sie ihm angelobt hatte, an ihm brach;",145816,145999,2.1666666666666665,cited
" und falls er wirklich ein Gefangener sein sollte, wie es keinem Zweifel mehr unterworfen war, wollte er derselben auch die bestimmte und unumwundene Erklärung, daß es so sei, abnötigen. Demnach ließ er, sobald der Morgen des nächsten Tages anbrach, durch Sternbald, seinen Knecht, den Wagen anspannen und vorführen, um wie er vorgab, zu dem Verwalter nach Lockewitz zu fahren, der ihn, als ein alter Bekannter, einige Tage zuvor in Dresden gesprochen und eingeladen hatte, ihn einmal mit seinen Kindern zu besuchen. Die Landsknechte, welche mit zusammengesteckten Köpfen, die dadurch veranlaßten Bewegungen im Hause wahrnahmen, schickten einen aus ihrer Mitte heimlich in die Stadt, worauf binnen wenigen Minuten ein Gubernial-Offiziant an der Spitze mehrerer Häscher erschien, und sich, als ob er daselbst ein Geschäft hätte, in das gegenüberliegende Haus begab. Kohlhaas, der mit der Ankleidung seiner Knaben beschäftigt, diese Bewegungen gleichfalls bemerkte, und den Wagen absichtlich länger, als eben nötig gewesen wäre, vor dem Hause halten ließ, trat, sobald er die Anstalten der Polizei vollendet sah, mit seinen Kindern, ohne darauf Rücksicht zu nehmen, vor das Haus hinaus; und während er dem Troß der Landsknechte, die unter der Tür standen, im Vorübergehen sagte, daß sie nicht nötig hätten, ihm zu folgen, hob er die Jungen in den Wagen und küßte und tröstete die kleinen weinenden Mädchen, die, seiner Anordnung gemäß, bei der Tochter des alten Hausmanns zurückbleiben sollten. Kaum hatte er selbst den Wagen bestiegen, als der Gubernial-Offiziant mit seinem Gefolge von Häschern, aus dem gegenüberliegenden Hause, zu ihm herantrat, und ihn fragte: wohin er wolle? Auf die Antwort Kohlhaasens: »daß er zu seinem Freund, dem Amtmann nach Lockewitz fahren wolle, der ihn vor einigen Tagen mit seinen beiden Knaben zu sich aufs Land geladen«, antwortete der Gubernial-Offiziant: daß er in diesem Fall einige Augenblicke warten müsse, indem einige berittene Landsknechte, dem Befehl des Prinzen von Meißen gemäß, ihn begleiten würden. Kohlhaas fragte lächelnd von dem Wagen herab: »ob ",145999,148095,0.0,not_cited
"er glaube, daß seine",148095,148115,1.0,cited
" Person in dem Hause eines Freundes, der sich erboten, ihn auf einen Tag an seiner Tafel zu bewirten, nicht sicher sei?« Der Offiziant erwiderte auf eine heitere und angenehme Art: daß die Gefahr allerdings nicht groß sei; wobei er hinzusetzte: daß ihm die Knechte auch auf keine Weise zur Last fallen sollten. Kohlhaas versetzte ernsthaft: »daß ihm der Prinz von Meißen, bei seiner Ankunft in Dresden, freigestellt, ob er sich der Wache bedienen wolle oder nicht«; und da der Offiziant sich über diesen Umstand wunderte, und sich mit vorsichtigen ",148115,148663,0.0,not_cited
Wendungen auf den Gebrauch,148663,148689,1.0,cited
", während der ganzen Zeit seiner Anwesenheit, berief: so erzählte der Roßhändler ihm den Vorfall, der die Einsetzung der Wache in seinem Hause veranlaßt hatte. Der Offiziant versicherte ihn, daß die Befehle des Schloßhauptmanns, Freiherrn von Wenk, der in diesem Augenblick Chef der Polizei sei, ihm die unausgesetzte Beschützung seiner Person zur Pflicht mache; und bat ihn, falls er sich die Begleitung nicht gefallen lassen wolle selbst auf das Gubernium zu gehen, um den Irrtum, der dabei obwalten müsse, zu berichtigen. Kohlhaas, mit einem sprechenden Blick, den er auf den Offizianten warf, sagte, entschlossen die Sache zu beugen oder zu brechen: »daß er dies tun wolle«; stieg mit klopfendem Herzen von dem Wagen, ließ die Kinder durch den Hausmann in den Flur tragen, und verfügte sich, während der Knecht mit dem Fuhrwerk vor dem Hause halten blieb, mit dem Offizianten und seiner Wache in das Gubernium. Es traf sich, daß ",148689,149622,0.0,not_cited
"der Schloßhauptmann, Freiherr Wenk",149622,149656,1.0,cited
" eben mit der Besichtigung einer Bande, am Abend zuvor eingebrachter Nagelschmidtscher Knechte, die man in der Gegend von Leipzig aufgefangen hatte, beschäftigt war, und die Kerle über manche Dinge, die man gern von ihnen gehört hätte, von den Rittern, die bei ihm waren, befragt wurden, als der Roßhändler mit seiner Begleitung zu ihm in den Saal trat. Der Freiherr, sobald er den Roßhändler erblickte, ging, während die Ritter plötzlich still wurden, und mit dem Verhör der Knechte einhielten, auf ihn zu, und fragte ihn: was er wolle? und da der Roßkamm ihm auf ehrerbietige Weise sein Vorhaben, bei dem Verwalter in Lockewitz zu Mittag zu speisen, und den Wunsch, die Landsknechte deren er dabei nicht bedürfe zurücklassen zu dürfen, vorgetragen hatte, antwortete der Freiherr, die Farbe im Gesicht wechselnd, indem er eine andere Rede zu verschlucken schien: »er würde wohltun, ",149656,150539,0.0,not_cited
wenn er sich still in seinem,150539,150567,1.0,cited
" Hause hielte, und den Schmaus bei dem Lockewitzer Amtmann vor der Hand noch aussetzte.« – Dabei wandte er sich, das ganze Gespräch zerschneidend, dem Offizianten zu, und sagte ihm: »daß es mit dem Befehl, den er ihm, ",150567,150785,0.0,not_cited
in bezug auf den,150785,150801,1.0,cited
" Mann gegeben, sein Bewenden hätte, und daß derselbe anders nicht, als in Begleitung sechs berittener Landsknechte die Stadt verlassen dürfe.« – Kohlhaas fragte: ",150801,150963,0.0,not_cited
"ob er ein Gefangener wäre, und ob er glauben solle, daß die ihm feierlich, vor den Augen der ganzen Welt angelobte Amnestie gebrochen sei?",150963,151101,2.8,cited
 ,151101,151102,0.0,not_cited
"worauf der Freiherr sich plötzlich glutrot im Gesichte zu ihm wandte, und, indem er dicht vor ihn trat, und ihm in das Auge sah, antwortete: ja! ja! ja! – ihm den Rücken zukehrte, ihn",151102,151285,1.0,cited
" stehenließ, und wieder zu den Nagelschmidtschen Knechten ging. Hierauf verließ Kohlhaas den Saal, und ob er schon einsah, daß er sich das einzige Rettungsmittel, das ihm übrigblieb, die Flucht, durch die Schritte die er getan, sehr erschwert hatte, so lobte er sein Verfahren gleichwohl, weil er sich nunmehr ",151285,151595,0.0,not_cited
"auch seinerseits von der Verbindlichkeit den Artikeln der Amnestie nachzukommen, befreit",151595,151683,1.3333333333333333,cited
" sah. Er ließ, da er zu Hause kam, die Pferde ausspannen, und begab sich, in Begleitung des Gubernial-Offizianten, sehr traurig und erschüttert in sein Zimmer; und während dieser Mann auf eine dem Roßhändler Ekel erregende Weise, versicherte, daß alles nur auf einem Mißverständnis beruhen müsse, das sich in kurzem lösen würde, verriegelten die Häscher, auf seinen Wink, alle Ausgänge der Wohnung die auf den Hof führten; wobei der Offiziant ihm versicherte, daß ihm der vordere Haupteingang nach wie vor, zu seinem beliebigen Gebrauch offenstehe.
",151683,152232,0.0,not_cited
Inzwischen war der Nagelschmidt in den Wäldern des Erzgebirgs,152232,152293,1.5,cited
